revision;totalFiles;nonJavaFiles;nonJavaEqualFiles;nonJavaMergedFiles;nonJavaFilesConfs;javaFiles;javaEqualFiles;javaMergedFiles;badParsedFiles;javaFilesConfsSS;javaFilesConfsUN;javaEqualConfs;mergeTime
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f8a8302_6c12ec6/rev_f8a8302-6c12ec6.revisions;885;457;0;457;0;428;428;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e0429cf_a044ec2/rev_e0429cf-a044ec2.revisions;112;66;0;66;0;46;42;0;4;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6c12ec6_880bdc1/rev_6c12ec6-880bdc1.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_a044ec2_8b3b622/rev_a044ec2-8b3b622.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_93c2133_776da10/rev_93c2133-776da10.revisions;925;457;0;457;0;468;411;5;52;0;1;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4c9c51b_b67d194/rev_4c9c51b-b67d194.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_93c2133_5a097a4/rev_93c2133-5a097a4.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_0082f5b_10b644c/rev_0082f5b-10b644c.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_97e7fb8_996fe47/rev_97e7fb8-996fe47.revisions;900;457;0;457;0;443;426;1;16;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4257ccb_d4661f9/rev_4257ccb-d4661f9.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f94218a_cecb1f5/rev_f94218a-cecb1f5.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3134367_f30955c/rev_3134367-f30955c.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_66652f6_cecb1f5/rev_66652f6-cecb1f5.revisions;904;457;0;457;0;447;428;0;19;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_02481cc_464633b/rev_02481cc-464633b.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f56b05f_aa660ac/rev_f56b05f-aa660ac.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_8ab97da_a672381/rev_8ab97da-a672381.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_08256ee_c7824c4/rev_08256ee-c7824c4.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_f54af37_124218c/rev_f54af37-124218c.revisions;109;66;0;66;0;43;41;2;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3e3248d_924a041/rev_3e3248d-924a041.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2225cb1_d4da5cc/rev_2225cb1-d4da5cc.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_924a041_b2222f8/rev_924a041-b2222f8.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_0233b70_ff59fa6/rev_0233b70-ff59fa6.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6673483_99503e6/rev_6673483-99503e6.revisions;907;457;0;457;0;450;428;0;22;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_cd08e23_58f4b95/rev_cd08e23-58f4b95.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_00f9fc6_929620c/rev_00f9fc6-929620c.revisions;888;457;0;457;0;431;431;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_5adfaf8_6ddf980/rev_5adfaf8-6ddf980.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2c54363_8caaf0b/rev_2c54363-8caaf0b.revisions;910;459;0;459;0;451;431;1;19;1;1;0;0
/home/arthur/analysis/projects/okio/revisions/rev_003d519_c8ca861/rev_003d519-c8ca861.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_8caaf0b_8a89abc/rev_8caaf0b-8a89abc.revisions;894;459;0;459;0;435;435;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c48cef1_f49174c/rev_c48cef1-f49174c.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2c54363_c4b4e84/rev_2c54363-c4b4e84.revisions;892;459;0;459;0;433;433;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e0765ed_650dc47/rev_e0765ed-650dc47.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a3ca5c4_4f2cced/rev_a3ca5c4-4f2cced.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_8b2b40c_e1bea30/rev_8b2b40c-e1bea30.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_8601cd8_17cd73d/rev_8601cd8-17cd73d.revisions;886;457;0;457;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_dc7a143_6d405fa/rev_dc7a143-6d405fa.revisions;113;66;0;66;0;47;47;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_53dcb82_2d1f151/rev_53dcb82-2d1f151.revisions;916;463;0;463;0;453;453;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2eb54a7_30bdcf7/rev_2eb54a7-30bdcf7.revisions;118;66;0;66;0;52;45;1;6;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7a18738_98a5e19/rev_7a18738-98a5e19.revisions;950;469;0;469;0;481;393;1;87;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_5416bbb_8d738c5/rev_5416bbb-8d738c5.revisions;114;66;0;66;0;48;48;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7a18738_a6ccedf/rev_7a18738-a6ccedf.revisions;916;463;0;463;0;453;453;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_10fbd8d_52dd9f5/rev_10fbd8d-52dd9f5.revisions;115;66;0;66;0;49;49;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e803bff_8fcc8c6/rev_e803bff-8fcc8c6.revisions;927;463;0;463;0;464;451;1;12;0;1;0;0
/home/arthur/analysis/projects/okio/revisions/rev_33cb196_f3e3dfa/rev_33cb196-f3e3dfa.revisions;115;66;0;66;0;49;49;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e803bff_a7736e1/rev_e803bff-a7736e1.revisions;916;463;0;463;0;453;453;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2c92d82_7cfd024/rev_2c92d82-7cfd024.revisions;115;66;0;66;0;49;49;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4c427f5_3884641/rev_4c427f5-3884641.revisions;915;463;0;463;0;452;452;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_5d3ce78_94782eb/rev_5d3ce78-94782eb.revisions;115;66;0;66;0;49;49;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_759cb32_7e66ec5/rev_759cb32-7e66ec5.revisions;920;464;0;464;0;456;456;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ea63d46_c57b44d/rev_ea63d46-c57b44d.revisions;115;66;0;66;0;49;49;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e65110e_d79f8f6/rev_e65110e-d79f8f6.revisions;957;465;0;465;0;492;426;3;63;1;16;0;0
/home/arthur/analysis/projects/okio/revisions/rev_a9f444a_4b1ed52/rev_a9f444a-4b1ed52.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d79f8f6_8853050/rev_d79f8f6-8853050.revisions;894;465;0;465;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c1d2a59_a618447/rev_c1d2a59-a618447.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e6778c9_867bc7c/rev_e6778c9-867bc7c.revisions;894;465;0;465;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_330ec98_8f0e38b/rev_330ec98-8f0e38b.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_42c7ea4_63966a3/rev_42c7ea4-63966a3.revisions;894;465;0;465;0;429;429;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_81721fa_8f96010/rev_81721fa-8f96010.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d422d2e_fefef0f/rev_d422d2e-fefef0f.revisions;927;465;0;465;0;462;462;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_207a49e_657278f/rev_207a49e-657278f.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_47ea5c9_cb3f349/rev_47ea5c9-cb3f349.revisions;923;465;0;465;0;458;458;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2244048_a1a8f4a/rev_2244048-a1a8f4a.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a007d9a_cc24c4e/rev_a007d9a-cc24c4e.revisions;957;466;0;466;0;491;451;1;39;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b2174a2_d1f92a2/rev_b2174a2-d1f92a2.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_163a3a7_eda393b/rev_163a3a7-eda393b.revisions;925;466;0;466;0;459;459;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_615f84e_f1e0c2d/rev_615f84e-f1e0c2d.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1d8302c_b1ea187/rev_1d8302c-b1ea187.revisions;937;478;0;478;0;459;459;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c398fe9_a1aa94d/rev_c398fe9-a1aa94d.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_807e2db_d816d26/rev_807e2db-d816d26.revisions;922;465;0;465;0;457;457;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6fbc283_6a25fe0/rev_6fbc283-6a25fe0.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_dbebaa8_75eb047/rev_dbebaa8-75eb047.revisions;922;465;0;465;0;457;457;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_5cb29e9_a9bcb50/rev_5cb29e9-a9bcb50.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_418cd9e_28e221f/rev_418cd9e-28e221f.revisions;951;483;0;483;0;468;468;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6d58dd5_1acd36f/rev_6d58dd5-1acd36f.revisions;116;66;0;66;0;50;50;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_bd744fc_2214a4c/rev_bd744fc-2214a4c.revisions;951;483;0;483;0;468;468;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_bcd77af_8c7c9e4/rev_bcd77af-8c7c9e4.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_41c4295_24a0061/rev_41c4295-24a0061.revisions;949;479;0;479;0;470;470;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d5d5bea_2f6e778/rev_d5d5bea-2f6e778.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7f967f3_f6ecadd/rev_7f967f3-f6ecadd.revisions;977;483;0;483;0;494;467;0;27;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c772eb3_486f752/rev_c772eb3-486f752.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7f967f3_5aff31c/rev_7f967f3-5aff31c.revisions;943;473;0;473;0;470;470;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6b72ffd_398822b/rev_6b72ffd-398822b.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_94a3640_55ca323/rev_94a3640-55ca323.revisions;991;483;0;483;0;508;456;2;50;0;3;0;0
/home/arthur/analysis/projects/okio/revisions/rev_8ea3df9_9e7d6b3/rev_8ea3df9-9e7d6b3.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4b8a657_6becba8/rev_4b8a657-6becba8.revisions;994;484;0;484;0;510;469;1;40;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_834a35c_ea82663/rev_834a35c-ea82663.revisions;119;66;0;66;0;53;53;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2e7f9fb_0cacd38/rev_2e7f9fb-0cacd38.revisions;1000;482;0;482;0;518;451;5;62;10;8;3;0
/home/arthur/analysis/projects/okio/revisions/rev_1ccc68e_f82f934/rev_1ccc68e-f82f934.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_0cacd38_6a844eb/rev_0cacd38-6a844eb.revisions;938;482;0;482;0;456;456;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4934879_21faa41/rev_4934879-21faa41.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_0d468ca_f8bb329/rev_0d468ca-f8bb329.revisions;967;474;0;474;0;493;493;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_838a215_9e99b2d/rev_838a215-9e99b2d.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_26f4e52_e74b729/rev_26f4e52-e74b729.revisions;967;474;0;474;0;493;493;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_dc3ab2a_6ce4fb7/rev_dc3ab2a-6ce4fb7.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c3d7eec_e9399f8/rev_c3d7eec-e9399f8.revisions;967;474;0;474;0;493;493;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b82d5d7_8f5ae73/rev_b82d5d7-8f5ae73.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ba0aad4_636eecf/rev_ba0aad4-636eecf.revisions;962;474;0;474;0;488;488;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_927902b_83a0a23/rev_927902b-83a0a23.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_edae29d_0468a80/rev_edae29d-0468a80.revisions;1007;484;0;484;0;523;451;1;71;3;2;2;0
/home/arthur/analysis/projects/okio/revisions/rev_d532c85_60c767d/rev_d532c85-60c767d.revisions;123;66;0;66;0;57;53;0;4;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_edae29d_e27a6ec/rev_edae29d-e27a6ec.revisions;967;474;0;474;0;493;493;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_20e3411_f47ffeb/rev_20e3411-f47ffeb.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d8746c3_11c16d8/rev_d8746c3-11c16d8.revisions;1018;485;0;485;0;533;482;1;50;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_8422323_4ef6c1f/rev_8422323-4ef6c1f.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3fc3349_e0f7a12/rev_3fc3349-e0f7a12.revisions;1004;474;0;474;0;530;486;0;44;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_a99faff_032ad99/rev_a99faff-032ad99.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5fe5076_dc17163/rev_5fe5076-dc17163.revisions;967;474;0;474;0;493;493;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d412a4a_021b610/rev_d412a4a-021b610.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a9079f6_5b0192a/rev_a9079f6-5b0192a.revisions;976;478;0;478;0;498;498;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_7c2f08b_ef6d1e0/rev_7c2f08b-ef6d1e0.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f21cdcb_578b954/rev_f21cdcb-578b954.revisions;976;478;0;478;0;498;498;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c18de71_d1d1c7b/rev_c18de71-d1d1c7b.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_aaaa23e_c8059e5/rev_aaaa23e-c8059e5.revisions;967;479;0;479;0;488;488;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e8d6172_0376007/rev_e8d6172-0376007.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_569cec7_6503f01/rev_569cec7-6503f01.revisions;983;479;0;479;0;504;504;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_11ad43e_44170a2/rev_11ad43e-44170a2.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9a06b77_d84733c/rev_9a06b77-d84733c.revisions;1030;496;0;496;0;534;509;0;25;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_0980a8d_c8f79c8/rev_0980a8d-c8f79c8.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c3fa6d8_2cf8553/rev_c3fa6d8-2cf8553.revisions;1216;746;0;746;0;470;470;0;0;4;4;4;0
/home/arthur/analysis/projects/okio/revisions/rev_5049e1c_bb034bb/rev_5049e1c-bb034bb.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6caa3e7_38779de/rev_6caa3e7-38779de.revisions;1003;496;0;496;0;507;507;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_441d16b_ead8d33/rev_441d16b-ead8d33.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6caa3e7_538e71c/rev_6caa3e7-538e71c.revisions;1008;495;0;495;0;513;513;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_18dab90_b0145fd/rev_18dab90-b0145fd.revisions;120;66;0;66;0;54;54;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_86ed73e_41f4f24/rev_86ed73e-41f4f24.revisions;1022;505;0;505;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_04657ac_2320c7f/rev_04657ac-2320c7f.revisions;121;66;0;66;0;55;55;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d8666ac_d27d642/rev_d8666ac-d27d642.revisions;1023;506;0;506;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_319c7f3_872e397/rev_319c7f3-872e397.revisions;121;66;0;66;0;55;55;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2e25eec_3b4d981/rev_2e25eec-3b4d981.revisions;1023;506;0;506;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e7e35e2_821912a/rev_e7e35e2-821912a.revisions;121;66;0;66;0;55;55;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4c09650_329b891/rev_4c09650-329b891.revisions;1023;506;0;506;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c0529a9_80f3aa2/rev_c0529a9-80f3aa2.revisions;121;66;0;66;0;55;55;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_860eb26_3b7f475/rev_860eb26-3b7f475.revisions;1022;505;0;505;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_860eb26_aa43556/rev_860eb26-aa43556.revisions;1022;505;0;505;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_51de6e5_fb88087/rev_51de6e5-fb88087.revisions;1022;505;0;505;0;517;517;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7761cdc_6577013/rev_7761cdc-6577013.revisions;1484;752;0;752;0;732;500;3;229;6;7;4;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6577013_b4fb8c3/rev_6577013-b4fb8c3.revisions;1256;752;0;752;0;504;504;0;0;4;4;4;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7761cdc_c4fff54/rev_7761cdc-c4fff54.revisions;1025;505;0;505;0;520;520;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_b299718_4f9cf44/rev_b299718-4f9cf44.revisions;1055;524;0;524;0;531;519;1;11;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f302d52_69db9a7/rev_f302d52-69db9a7.revisions;1055;524;0;524;0;531;519;0;12;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4963061_86ac913/rev_4963061-86ac913.revisions;1060;524;0;524;0;536;521;0;15;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_72dcfd1_ed65958/rev_72dcfd1-ed65958.revisions;1049;526;0;526;0;523;523;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_dbc0cf8_37ffb33/rev_dbc0cf8-37ffb33.revisions;1065;526;0;526;0;539;522;0;17;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d979469_fe50459/rev_d979469-fe50459.revisions;1025;505;0;505;0;520;520;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3509982_dbfbcd6/rev_3509982-dbfbcd6.revisions;1057;526;0;526;0;531;531;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_b95417e_c24ef59/rev_b95417e-c24ef59.revisions;1057;527;0;527;0;530;530;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9f81485_4e578a1/rev_9f81485-4e578a1.revisions;1026;505;0;505;0;521;521;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_6cde833_86ff19b/rev_6cde833-86ff19b.revisions;1058;526;0;526;0;532;532;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c007e93_0572d19/rev_c007e93-0572d19.revisions;1064;527;0;527;0;537;537;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3ada4e1_1b64d62/rev_3ada4e1-1b64d62.revisions;1027;506;0;506;0;521;521;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4343ce6_a046633/rev_4343ce6-a046633.revisions;1053;533;0;533;0;520;520;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a046633_0ecbe5d/rev_a046633-0ecbe5d.revisions;1083;532;0;532;0;551;551;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_78e0545_402c985/rev_78e0545-402c985.revisions;1520;786;0;786;0;734;488;3;243;4;7;4;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_78e0545_b333169/rev_78e0545-b333169.revisions;1092;539;0;539;0;553;553;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2bebd52_46ba81c/rev_2bebd52-46ba81c.revisions;1030;506;0;506;0;524;524;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e713ddc_cbffc14/rev_e713ddc-cbffc14.revisions;1281;644;0;644;0;637;444;49;144;11;245;8;1
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_cbffc14_7a109f7/rev_cbffc14-7a109f7.revisions;1169;644;0;644;0;525;525;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_deb9b30_a6fd4bd/rev_deb9b30-a6fd4bd.revisions;1211;643;0;643;0;568;568;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2f8c31d_65e212c/rev_2f8c31d-65e212c.revisions;1211;643;0;643;0;568;568;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_cc5e16e_6107807/rev_cc5e16e-6107807.revisions;1211;643;0;643;0;568;568;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ce3042b_4ce862a/rev_ce3042b-4ce862a.revisions;1220;652;0;652;0;568;568;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9a02667_a8136cb/rev_9a02667-a8136cb.revisions;1219;651;0;651;0;568;568;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1fdc11f_04862bc/rev_1fdc11f-04862bc.revisions;1219;651;0;651;0;568;568;0;0;0;0;0;0
